relationship
万万没想到：用理工科思维理解世界 - ISBN -> 978-7-121-24215-1
中国版本图书馆 - ISSUES_DATA_APPROVAL -> CIP数据核字（2014）第201670号
CIP数据核字（2014）第201670号 - RESPONSIBLE_EDITOR -> 张　毅
张　毅 - IS_EDITOR_IN_CHIEF -> null
三河市鑫金马印装有限公司 - PRINTED_BY -> null
三河市鑫金马印装有限公司 - BOUND_BY -> null
电子工业出版社 - PUBLISHED_BY -> null
开本 - HAS_SIZE -> 720×1000 1／16
印张 - HAS_VALUE -> 17
字数 - HAS_VALUE -> 253千字
版次 - PUBLISHED_ON -> 2014年10月第1版
印次 - PRINTED_ON -> 2014年10月第1次印刷
定价 - PRICE_IS -> 39.80元
电子工业出版社 - CONTACT_PHONE -> (010)88254888
质量投诉邮箱 - HAS_EMAIL -> zlts@phei.com.cn
盗版侵权举报邮箱 - HAS_EMAIL -> dbqq@phei.com.cn
服务热线 - HAS_PHONE_NUMBER -> (010)88258888
我 - HAS_RELATIONSHIP -> 万维钢
我 - READER_OF -> 同人于野的博客
我 - FAN_OF -> 同人于野的博客
我 - FAN_OF -> 万维钢
我 - FOUND_VIA -> 刘夙给的链接
MP4 - HAS_FUNCTION -> 电子书功能
他 - HAS_ARTICLES -> 博客里的文章
他 - USED_FOR -> 下载文章到MP4
他 - WAS_IN -> 动车
动车 - HAS_VIEW -> 窗外的景色
"老年 - HAS_ACTIVITY -> 看书看皮儿, 看报看题儿"
我 - ASSUMES -> 因为老花眼看不清小字
我 - ASSUMES -> 来日无多，学习的性价比下降
我 - EXPERIENCES -> 学习欲望减退
有价值作品 - IS_RARE -> true
年轻人 - SHOULD_HAVE_ATTITUDE -> 不应该对有价值作品持否定态度
名著 - DESCRIBED_AS -> 所谓名著，就是人人都说应该看，但谁也不看的书
本年诺贝尔文学奖得主 - AWARDED_WITH -> 诺贝尔文学奖
诺贝尔文学奖 - HAS_WINNER -> 未知
万万没想到：用理工科思维理解世界 - IS_KNOWN_AS -> 尚未成名之著
这本书 - IS_USEFUL_FOR -> 大多数人
有用的书 - 举例 -> 各种专业书籍
这本书 - 功能 -> 人生指南
本书 - HAS_CHARACTERISTIC -> 新颖性
本书 - HAS_TITLE -> 万万没想到：用理工科思维理解世界
本书 - DESCRIBES -> 与流行说法背道而驰的知识
本书 - CAN_CHANGE -> 我们很多固有的错误观念
本书 - HAS_CHARACTERISTIC -> 科学性
本书 - HAS_ORIGIN -> 严谨的科学实验
本书 - CAN_DO -> 颠覆旧观念
本书 - HAS_CHARACTERISTIC -> 可操作性
本书 - IS_A -> 价值观的指针
本书 - IS_A -> 行动的指南
本书 - PROVIDES -> 知识
本书 - PROVIDES -> 获得知识的方法
本书 - PROVIDES -> 判断知识是否可信的准则
本书 - HAS_CONTENT -> 元知识
本书 - HAS_IMPACT -> 接受和评判新知识
本书 - HAS_READABILITY -> 出类拔萃
本书 - HAS_LANGUAGE_STYLE -> 生动
本书 - CONTENT_PARTS -> 三部分
第一部分 - TALKS_ABOUT -> 人性
文艺作品 - COMMENTED_ON -> 人性
文艺作品 - CHARACTERIZES -> 人性
作品 - CANNOT_GIVE -> 深入或与众不同的看法
本书 - TALKS_ABOUT -> 人性
人性 - UNDERSTOOD_BY -> 认知科学的实验研究
人性 - HAS_TRAIT -> 认知倾向
认知倾向 - IS_DESCRIBED_AS -> 并非十全十美
认知倾向 - CAUSES -> 错误认识
错误认识 - CAN_BE_AVOIDED_BY -> 了解思考过程中的陷阱
励志书 - BELONGS_TO -> 畅销书
励志书 - CONTENT_TYPE -> 成功人士的自传
励志书 - HAS_CLAIM -> 我的成功可以复制
本书 - TELLS_ABOUT -> 励志的科学规律
本书 - TELLS_ABOUT -> 以己之长克人之短的策略
读书 - REQUIRES -> 具体的技巧
成为顶尖高手 - REQUIRES -> 科学的训练
学习 - INVOLVES -> 科学的方法
本书 - DESCRIBES -> 实用诀窍
实用诀窍 - RELATED_TO -> 如何学习和训练以提升自己
第三部分 - TOPIC_OF -> 科学
科学的思想方法 - BENEFITS -> 人大
科学的思想方法 - REDUCES -> 受骗上当
信息爆炸 - REQUIRES -> 科学精神
缺乏科学精神 - CAUSES -> 脑袋里堆满垃圾
科学素养合格者 - OCCUPANCY_RATE -> 不到百分之百
普通人群 - HAS_PERCENTAGE -> 不到百分之五
科学知识和科学研究 - NOT_NECESSARILY_LEADS_TO -> 科学精神同步增长
院士 - MAY_SAY -> 蠢话
本书 - INVOLVES_LITTLE -> 具体的科学知识
本书 - BENEFITS -> 培养科学精神
我 - HOPE_READ_BOOK -> 文人们
文人们 - UNDERSTAND_THOUGHT -> 理呆们
本书 - HAS_AUTHOR -> 作者
读者 - EXPECTS -> 下一本书
同人于野的博客 - BELONGS_TO -> 作者
赵南元 - IS_A -> 清华大学教授
反常识思维 - PART_OF -> Part One
别想说服我！ - PART_OF -> 反常识思维
真理追求者 - PART_OF -> 反常识思维
坏比好重要 - PART_OF -> 反常识思维
最简单概率论的五个智慧 - PART_OF -> 反常识思维
一颗阴谋论的心 - PART_OF -> 反常识思维
过度自信 - IS_PASSPORT_OF -> 创业者
夺魁者 - HAS_TRAIT -> 本色
穷人和富人 - HAS_STRUCTURE -> 人脉
Part Three - CONTAINS_ANSWERS_OF -> 霍金
亚里士多德 - DID_NOT_DO -> 数数妻子有几颗牙
霍金的答案 - UNKNOWN -> 物理学的逻辑
统计实验 - USED_FOR -> 检验灵魂转世假说
转世 - SUBJECT_OF -> 流行病学研究
科研 - HAS_ASPECT -> 格调
喝一口的心理学 - COMPARED_TO -> 喝一瓶的心理学
芦山地震 - HAS_CRITICISM -> 媒体的报道
媒体的报道 - DESCRIBED_AS -> 过于煽情
记者们 - DEPICTED -> 太多哭泣和死者的画面
记者们 - ATTEMPTED_TO_INTERVIEW -> 一个还在被废墟压着的人
记者们 - WANTED_TO_BROADCAST -> 帐篷里正在进行的手术
煽情 - DESCRIBED_AS -> 文人的膝跳反应
日本NHK的灾难报道 - IS_PERCEIVED_AS -> 理性和专业
中国观众 - PREFER -> 煽情
煽情 - LEADS_TO -> 高收视率
煽情 - CAN_ACHIEVE -> 未知
美国研究者 - DID -> 以做调查为名招募了若干受试者
美国研究者 - DID -> 发给每个受试者5美元作为报酬
美国研究者 - PURPOSE -> 搞一个决策实验
策实验 - CONTAINS_MECHANISM -> 募捐信
募捐信 - ACCOMPANIES -> 5美元
募捐信 - TARGET_AUDIENCE -> 非洲儿童
募捐信 - HAS_VERSION -> 两个版本
马拉维 - HAS_ISSUE -> 三百万儿童面临食物短缺
安哥拉 - HAS_ISSUE -> 三分之二的人口被迫远离家园
捐款 - BENEFITS -> 诺奇亚（Rokia）
诺奇亚（Rokia） - AGE -> 七岁
诺奇亚（Rokia） - LIVES_IN -> 马里
诺奇亚（Rokia） - HAS_CONDITION -> 家里很穷，时常挨饿
捐款 - POTENTIALLY_HELPS_WITH -> 获得更好的教育和卫生条件
第一个版本募捐信 - AVERAGE_DONATION -> 1.14美元
第二个版本募捐信 - AVERAGE_DONATION -> 2.38美元
斯大林 - SAID -> “杀死一个人是悲剧，杀死一万个人是统计数字”。
捐款实验 - PROVED -> 统计数字的力量远远比不上一个人，一个具体的人
受试者 - HAS_INTEREST_IN -> 一个具体的人
受试者 - LACKS_INTEREST_IN -> 远在天边的国家的抽象数字
他们 - HAS_INTEREST -> 具体人物
他们 - PREFER_TO_HELP -> 具体人物
石器时代 - DESCRIBED_AS -> 具体的
中国人 - LIVED_IN -> 石器时代
中国人 - LIVED_IN -> 现代社会
活动范围 - LIMITED_TO -> 小部落或者小村庄
英国人类学家邓巴 - ESTIMATE -> 我们能够维持紧密人的总数加起来也不是很多
大脑 - EVOLVED_BY -> 生活模式
我们 - CAN_MAINTAIN_RELATIONSHIP_WITH -> 150个
我们 - CONSIDER_WHEN_MAKING_DECISION -> 具体的事、具体的人和他们具体的表情
潜意识 - LEARNED_FROM -> 具体例子的训练
潜意识 - LEARNED_TO -> 快速判断人的真诚程度和事件的紧急程度
我们 - WILL_NOT_LEND_MONEY_TO -> 一个嬉皮笑脸且名声不好的坏人
我们 - WILL_LEND_MONEY_TO -> 一个窘迫不安的众所周知的好人
进化的本能 - ENABLES -> 我们可以毫不费力
本能 - ENABLES -> 我们作出判断
我们 - OBSERVE -> 人脸和对方的情绪
婴儿 - CAN_DISTINGUISH -> 不同的面部表情
婴儿 - AGE_AT_ABILITY -> 刚出生几天
婴儿 - CAN_RECOGNIZE -> 不同的人脸
婴儿 - AGE_AT_ABILITY -> 六个月
我们 - NEEDS_TIME -> 四分之一秒
我们 - CAN_PERFORM -> 以相当高的速度作出判断
秒的时间 - CAN_IDENTIFY -> 更有能力的政客
更有能力的政客 - DESCRIBED_BY -> 从两个政客的照片中
具体思维 - HAS_PRIMARY_CRITERION -> 道德
费孝通 - AUTHOR_OF -> 《乡土中国》
传统中国社区 - HAS_ESSENCE -> 熟人社会
熟人社会 - RELIES_ON -> 道德和礼治
道德和礼治 - RELATED_TO -> 名声和面子
名声和面子 - PRIORITIZED_OVER -> 利益
乡绅会 - INITIAL_RESPONSE_TO -> 认为这是件全村的丑事
村子里 - AFFECTED_BY -> 丑事
乡绅会 - QUOTES -> 你们还不认了错，回家去
费孝通 - SAYS -> 乡土中国的最高理想是“无讼”
乡土中国的最高理想 - IS_SIMILAR_TO -> 足球比赛中每个人都能自觉遵守双方的规则
犯规 - HAS_CONSEQUENCE -> 被罚
犯规 - HAS_CONSEQUENCE -> 整个球队和指导员的耻辱
我们的首要技能 - IS_NOT -> 数学计算能力
我们的首要技能 - IS -> 分辨善恶美丑
文人思维 - HAS_ORIGIN -> 针对每个特定动作的美学评价
美学评价 - ALSO_KNOWN_AS -> 价值观
价值观 - IS_DEFINED_AS -> 给人和事贴或好或坏的标签
文人 - HAS_RESPONSIBILITY -> 弘扬真善美和鞭挞假恶丑
低端文人 - STUDY_TOPIC -> 道德
高端文人 - STUDY_TOPIC -> 美感
文人 - HAVE_INSTINCT -> 热爱大自然
文人 - PRAISE -> 花
文人 - PRAISE -> 蓝天
文人 - PRAISE -> 山水
文人 - PRAISE -> 健康的动物
文人 - PRAISE -> 异性
赞美 - EVOLVE_INTO -> 艺术
刚接触艺术的人 - LIKE -> 令人愉悦的事物
艺术的人才 - LIKES -> 令人愉快的东西
审美观 - REACHES_LEVEL -> 成熟
我们 - FEEL -> 快乐是肤浅的感觉
现代社会 - ENABLES -> 艺术普及
人类历史上大多数人 - DIFFICULTY_IN_ACCESSING -> 艺术
流行歌曲 - HAS_TREND -> 感情越来越忧伤和含糊
美学 - IS_SUBJECTIVE -> true
人 - PARTICIPATE_IN -> 审美观的鄙视链
文人 - RESEARCHES -> 病
文人 - STUDY -> 病态美、悲壮美、失败美
文人 - PURSUE -> 变态美
文人 - HAS_OPINION_TYPE -> 感叹式
文人 - HAS_OPINION_TYPE -> 赞美
文人 - HAS_OPINION_TYPE -> 唾弃
文人 - HAS_OPINION_TYPE -> 悲愤
文人 - HAS_OPINION_TYPE -> 呼吁
他们 - HAS_VALUE_JUDGMENT -> 常识
价值判断 - DERIVED_FROM -> 人的原始思维
现代社会 - PRODUCES -> 反常识的思维
现代社会 - HAS_CHARACTERISTIC -> 人们的生活变得越来越复杂
人们 - HAVE_ACTIVITIES -> 工作、休息、娱乐、参加社交活动、学习和发展以及随时对遥远的公众事务发表意见
每一个决定 - MAY_AFFECT -> 公众事务
读书 - CANNOT_DO_AT_SAME_TIME_AS -> 看电影
房子 - IS_NOT_POSSIBLE_TO_BE -> 又大又便宜又方便
长得帅的人 - MAY_NOT -> 挣钱多
长得帅的 - NOT_NECESSARILY_EARN_MORE -> 挣钱多的
挣钱多的 - LIKELY_HAVE_LESS_TIME -> 陪你
生活 - REQUIRE_TRADEOFFS -> 我们
烦恼 - COME_FROM -> 不愿意或者不知道取舍
古人 - RARELY_HAVE_SUCH_TROUBLE -> 烦恼
古人 - BE_HAPPY_WITH -> 一个选择
取舍思维 - EXPLAINED_BY -> tradeoff
tradeoff - IS_PART_OF -> 理工科思维
ff” - IS_ORIGIN_OF -> 理工科思维
Tradeoff - REQUIRES_KNOWLEDGE_OF -> each thing's pros and cons
世界 - LACKS -> many things that are Pareto Improvements
"Pareto Improvements - DEFINITION -> ""Without making anyone worse off, making at least one person better off"""
绝大多数情况 - CAUSES -> one disadvantage for each advantage gained
文人思维 - TENDS_TO -> 停留在时代
文人思维 - HABIT_OF -> 无限夸大自己的情感
文人思维 - SAYS -> 金钱如粪土
文人思维 - SAYS -> 朋友值千金
文人思维 - SAYS -> 生命无价
生命 - VALUE_COMPARISON -> 无价
爱情 - VALUE_COMPARISON -> 价更高
理工科思维 - REQUIRES -> 妥协
文人 - TEND_TO -> 不管不顾
文人 - LIKE_SAYING -> 不惜一切代价
文人 - LIKE_WATCHING -> 剧情
理工科思维 - REQUIRES -> 根据新情况调整
"撒切尔夫人 - QUOTE -> ""从不转弯"""
取舍 - AFFECTS -> 生活
现代社会 - REQUIRES -> tradeoff
计划生育制度 - IS_NOT -> 美的
计划生育制度 - IS_NOT -> 人性
计划生育制度 - AFFECTS -> 人口暴增
社会角度 - OBSERVES -> 人口的暴涨
人口的暴涨 - MAY_CAUSE -> 灾难
历史上 - RECORDED -> 很多国家因为人口太多而发生生产和社会退化
很多国家 - EXPERIENCED -> 生产和社会退化
18世纪的日本 - DID_NOT_USE -> 牛马
18世纪的日本 - USED -> 人
18世纪的日本 - DID_NOT_USE -> 枪炮
18世纪的日本 - REVERTED_TO -> 原始状态
计划生育 - HAS_CONSEQUENCE -> 后果
制度 - SHOULD_BE_CONSIDERED -> 是否继续保留
文人 - PREFER_TO_PERSUADE_WITH -> 动作的“美感”
万历皇帝 - WANT_TO_DO -> 收商业税
东林党 - OPPOSE_TO -> 万历皇帝
东林党 - GIVE_REASON_FOR_OPPOSITION -> “天子不与小民争利”
东林党 - REPRESENT_INTEREST_OF -> 未知利益群体
东林党 - REPRESENTS -> 利益集团
东林党 - USES_EXCUSE -> 道德
谈话氛围 - HAS_CHARACTERISTIC -> 不重知识重姿势
谈话氛围 - CAUSES_EFFECT -> 现代人震惊
丹尼尔·卡尼曼 - AWARD_WINNER -> 诺贝尔奖
丹尼尔·卡尼曼 - AUTHOR_OF -> 《思考，快与慢》
《思考，快与慢》 - DESCRIBES -> 人脑的两套思维系统
人脑的两套思维系统 - NAMED -> 系统1和系统2
系统1 - CHARACTERISTIC -> 自动起作用，能迅速对事物给出一个很难被改变的第一印象
系统2 - CHARACTERISTIC -> 费力而缓慢
系统2 - REQUIRES -> 复杂的计算
系统2 - CAUSES -> 瞳孔放大
系统2 - NOT_COMPETITIVE_WITH -> 计算机
人类 - CANNOT_DO -> 在百万分之一秒内计算111.61872的平方根
系统1 - COMPARE_TO -> 计算机
谷歌 - USED_PROCESSORS -> 1.6万块处理器
计算机 - LEARNT_TO -> 识别猫的脸
系统1 - HAS_TRAIT -> 进化史中非常有用
人 - CAN_LIVE_BY -> 本能
人 - CAN_LIVE_IN -> 草原上
Tradeoff - REQUIRES -> 量化输入和预计输出
理工科思维 - USES -> Tradeoff
人脑 - IS_NOT_ADAPTED_TO -> 抽象数字
伦敦奥运会组织者 - PREPARED_FOR -> 运动员
伦敦奥运会组织者 - PREPARED -> 15万个避孕套
15万个避孕套 - WAS_USED_UP_IN -> 开幕仅仅五天之内
腾讯 - INVITED -> 梁文道
腾讯 - INVITED -> 蒋方舟
腾讯 - INVITED -> 阎连科
梁文道 - OPINION_TOPIC -> 此事
蒋方舟 - OPINION_TOPIC -> 此事
阎连科 - OPINION_TOPIC -> 此事
梁文道 - CHARACTERISTIC -> 不计较道德
梁文道 - CHARACTERISTIC -> 专门谈审美
梁文道 - CHARACTERISTIC -> 做技术分析
道 - SUPPORTS -> 性产业和性工作者
蒋方舟 - BELIEF -> 拥有优秀基因就会花心
阎连科 - CITES -> 中医认为以毒攻毒，性可能也是一个疏通渠道
万名运动员 - USE_UP -> 15万个
万名运动员 - USE_UP_DURATION -> 五天
万名运动员 - TAKE_AWAY -> 套被
套被 - TAKEN_FOR -> 纪念品
运动员 - SAYS -> 奥运村还真没到性晚会的程度
文人思维 - HAS_PREFERENCE -> 耸人听闻的消息
文人思维 - HAS_NEGATIVE_TRAIT -> 不爱算数
不爱算数 - LEADS_TO -> 对世界乱担心和瞎指挥
死亡方式 - INCLUDES -> 在海滩游泳被鲨鱼攻击
死亡方式 - INCLUDES -> 恐怖袭击
死亡方式 - INCLUDES -> 被闪电击中
闪电击中 - COMPARED_TO -> 恐怖袭击
美国媒体 - REPORTED_ON -> 鲨鱼攻击
美国 - HAS_AVERAGE_ANNUAL_DEATHS_FROM -> 鲨鱼
美国 - COMPARED_RISK_TO -> 鹿
开车 - CAUSES_DEATHS -> People
开车撞上鹿 - HAS_FATALITY_RATE -> 三百倍
美国人 - DIE_PROBABILITY_IN_TERROR_ATTACK -> 两千万分之一
《经济学人》 - PROVIDES -> 各种死法危险排名
名[13] - HAS_PROBABILITY_OF_DEATH_BY -> 闪电击中
名[13] - HAS_DEATH_PROBABILITY_OF -> 一千万分之一
闪电 - IS_MORE_DANGEROUS_THAN -> 恐怖分子
闪电 - IS_MORE_DANGEROUS_THAN_BY_FACTOR -> 十倍
文人 - VIEW_ON -> 有机农业很美而核电很可怕
文人 - CRITICISM_OF -> “是不是纯天然的”这个标准
常识 - ACTED_UPON_BY -> 他们
他们 - CLAIMS_TO_REPRESENT -> 民意
民意 - IS_ORIGINAL_WITHOUT -> tradeoff
常识 - NOT_EFFECTIVE_IN -> 大多数公共问题
资源调配 - CANNOT_RELY_SOLELY_ON -> tradeoff
纯天然方法 - USED_FOR -> 种植有机农业
保护环境 - IS_DESIRED_BY -> 许多人
取消人口控制 - IS_DESIRED_BY -> 许多人
每一个人 - WANTS_TO -> 吃饱穿暖
有机农产品 - HAS_CHARACTERISTIC -> 农药残余更少
有机农业 - HAS_CHARACTERISTIC -> 低产量
有机农业 - REQUIRES_MORE_RESOURCES -> 化肥农业
有机农业 - HAS_DISADVANTAGE -> 更破坏环境
有机农业 - HAS_DISADVANTAGE -> 产量低
斯坦福大学 - PUBLISHED_IN -> 《内医学年鉴》
《内医学年鉴》 - CONTAINS -> 针对过去几十年两百多项研究的总结报告
有机食物 - COMPARISON_WITH -> 普通食物
有机食物 - HEALTHIER_THAN -> no
理工科思维 - REPLACES -> 文人思维
文人腔 - OCCURS_LESS -> 主流媒体
文章 - REQUIRES -> 计算
《青年杂志》 - FOUNDER -> 陈独秀
《青年杂志》 - FOUNDING_YEAR -> 1915年
赛先生 - DESCRIBED_AS -> 远不止是‘’
赛先生 - IS_NOT -> “鬼火是磷火”之类的少儿科普
赛先生 - IS_OF_TYPE -> 硬知识
硬知识 - MAY_VIOLATE -> 常识
硬知识 - REQUIRES -> 依赖他来做出决策
硬知识 - MAY_INVOLVE -> tradeoff
Deborah A. Smalla - UNKNOWN -> Sympathy and callousness: The
George Loewensteinb - UNKNOWN -> Sympathy and callousness: The
Paul Slovicc - UNKNOWN -> Sympathy and callousness: The
deliberative thought - IMPACTS -> donations
donations - TARGET -> identifiable and statistical
victims - MENTIONED_IN -> Organizational Behavior and Human Decision Processes
Organizational Behavior and Human Decision Processes - HAS_VOLUME -> Volume 102
Organizational Behavior and Human Decision Processes - HAS_ISSUE -> Issue 2
Organizational Behavior and Human Decision Processes - PUBLISHED_IN -> March
邓巴数 - KNOWN_AS -> 这个数字
T. Farroni - AUTHOR_OF -> The perception of facial expressions in newborns
The perception of facial expressions in newborns - PUBLISHED_IN -> Eur J Dev Psychol
Psychol. Mar 2007 - ISSUE -> 4(1)
Psychol. Mar 2007 - PAGES -> 2-13
CNN - REPORTS -> Baby face: Infants know who you are
"Baby face: Infants know who you are - PUBLISHED_ON -> May 16, 2002"
A Facial Theory of Politics - AUTHOR -> LEONARD MLODINOW
"A Facial Theory of Politics - PUBLICATION_DATE -> April 21, 2012"
A Facial Theory of Politics - PUBLICATION_SOURCE -> 纽约时报
Pop music - HAS_TREND -> getting sadder and more emotionally ambiguous
pop music - GETTING -> sadder and more
sadder and more - ASSOCIATED_WITH -> depression
depression - INCREASING -> young adults
depression - CITED_BY -> BPS Research Digest
BPS Research Digest - PUBLISHED_IN -> http://bps-research-digest.blogspot.com/2012/08/pop-music-is-getting-sadder-and-more.html
金融时报中文网 - PUBLISHED_ARTICLE -> 谷歌神经网络识别猫脸
谷歌神经网络识别猫脸 - WRITTEN_BY -> 克莱夫·库克森
谷歌神经网络识别猫脸 - PUBLISHED_DATE -> 2012年07月04日
奥运村 - USED_UP -> 15万只避孕套
奥运村 - TIME_TO_USE_UP -> 5天
奥运村 - SUPPLY_DEMAND_ISSUE -> 供不应求
腾讯专题《杯中话风云》 - EPISODE_NUMBER -> 第八期
腾讯专题《杯中话风云》 - HAS_URL -> http://2012.qq.com/cnteahouse/bzhfy/sllb/8.htm
新浪体育 - PUBLISHED_ARTICLE -> 曝选手偷避孕套回国卖冰球队做水球砸人取乐
CBS NEWS - PUBLISHED_ARTICLE -> Olympic village: Business or pleasure?
http://www.cbsnews.com/news/olympic-village-business-or-pleasure - IS_ABOUT -> Olympic Village
华盛顿邮报 - PUBLISHED_ARTICLE -> Eight facts about terrorism in the United States
Eight facts about terrorism in the United States - WRITTEN_BY -> Brad Plumer
"Eight facts about terrorism in the United States - PUBLISHED_DATE -> April 16, 2013"
The Economist网站Daily chart - PUBLISHED_ON -> Feb 14th 2013
The Economist网站Daily chart - TOPIC -> Danger of death!
Organic Food - COMPARISON_WITH -> Conventional Food
KENNETH CHANG - WROTE -> Organic Food vs. Conventional Food
"Yahoo新闻 - REPORTS_ON -> Organic Foods No More Nutritious, Safe than Conventional, Study Says"
Organic Foods - NOT_MORE_NUTRITIOUS_THAN -> Conventional Foods
Organic Foods - NOT_SAFER_THAN -> Conventional Foods
"Study - SAYS -> Organic Foods No More Nutritious, Safe than Conventional, Study Says"
霍金的《时间简史》 - HAS_SECOND_AUTHOR -> 列纳德·蒙洛迪诺
霍金的《大设计》 - HAS_SECOND_AUTHOR -> 列纳德·蒙洛迪诺
列纳德·蒙洛迪诺 - IS_SECOND_AUTHOR_OF -> 霍金的《时间简史》
列纳德·蒙洛迪诺 - IS_SECOND_AUTHOR_OF -> 霍金的《大设计》
霍金 - HAS_KNOWLEDGE -> 科学知识
"霍金 - QUOTED_SAYING -> ""每一个数学公式都能让这本书的销量减少一半"""
霍金的书 - AUTHOR -> 霍金
蒙洛迪诺 - AUTHORED -> 潜意识：控制你行为的秘密（Subliminal）
蒙洛迪诺 - DESCRIBED_AS -> 非常会写书的人
潜意识：控制你行为的秘密 - DESCRIBED_BY -> 蒙洛迪诺
潜意识：控制你行为的秘密 - HAS_STORY -> 白人天主教徒来到天堂门口想要进去的故事
白人天主教徒来到天堂门口想要进去的故事 - MENTIONS_CHARACTER -> 白人天主教徒
白人天主教徒来到天堂门口想要进去的故事 - MENTIONS_LOCATION -> 天堂门口
守门人 - ASKS_TO_SPELL -> 上帝
守门人 - ALLOWS_ENTRY -> 某人（未明确提及）
犹太人 - IS_TRYING_TO_ENTER -> 天堂
犹太人 - SPELLS_CORRECTLY -> 上帝
黑人 - REACHES -> 天堂门口
守门人 - GIVES_WORD -> 捷克斯洛伐克
受过高等教育的人 - HAS_INFORMATION_THRESHOLD -> 信息门槛
我 - HAS_HIGH_INFORMATION_THRESHOLD -> 高门槛
我 - REQUIRES_EVIDENCE -> 学术论文
中医的存废 - INTERESTED_IN -> 我
转基因的好坏 - INTERESTED_IN -> 我
论文 - QUALITY_VARIES -> null
我 - HAS_JUDGMENT_STANDARD -> 判断标准
我 - DEFINES_AS_GOOD -> 严谨的好论文
这篇论文 - SUPPORT_CLAIM -> 中医有效
这篇论文 - REQUEST_SPELLING -> 上帝
这篇论文 - SUPPORT_CLAIM -> 转基因无害
这篇论文 - REQUEST_SPELLING -> 捷克斯洛伐克
蒙洛迪诺 - DESCRIBES -> 人做判断的时候有两种机制
科学家机制 - DESCRIBES -> 先有证据再下结论
律师机制 - DESCRIBES -> 先有了结论再去找证据
大多数人 - USES_MECHANISM -> 未知机制
人们 - PREFER_READING -> 能印证自己已有观念的东西
人们 - IGNORE -> 不符合自己已有观念的证据
芝加哥大学 - WAS_SUBJECT_OF_EXPERIMENT -> 禁枪议题的研究
研究者 - PERFORMED_EXPERIMENT -> 禁枪议题的研究
禁枪议题的研究 - CONCERNED_TOPIC -> 禁枪
研究者 - FABRICATED -> 两篇学术报告
受试者 - READ -> 一篇学术报告
两篇学术报告 - DIFFERED_IN -> 立场
两篇学术报告 - SHARED -> 研究方法乃至写法
报告 - HAS_EVALUATION_TOPIC -> 观点
受试者们 - EVALUATE -> 报告
受试者 - SUPPORT_VIEW -> 观点
他 - SUPPORT_VIEWPOINT -> 这个报告的研究方法
他 - OPPOSE_VIEWPOINT -> 这个报告
方舟子 - CONTROVERSY_WITH -> 韩寒
别人 - IS_CONSIDERED_AS -> 弱智
媒体 - PARTICIPATES_IN -> 观念的战争
媒体 - SHOULD_NOT_PURSUE -> 客观中立
技术活动家约翰逊 - ALIAS -> Clay
《信息食谱》（The Information Diet） - AUTHOR -> Johnson
福克斯新闻（Fox） - HAS_RATING -> 美国收视率最高
News） - ASSOCIATED_WITH -> 尼克松时期
尼克松时期 - MEDIA_PERSONNEL -> 罗杰·艾尔斯
罗杰·艾尔斯 - HAS_ALIAS -> Roger
"Ailes - HAS_GOAL -> establish a ""news system that supports the government"""
