relationship
新能源 - IS_PART_OF -> 国家重点发展的领域
新基建 - IS_PART_OF -> 国家重点发展的领域
大数据 - IS_PART_OF -> 国家重点发展的领域
人工智能 - IS_PART_OF -> 国家重点发展的领域
高端制造业 - IS_PART_OF -> 国家重点发展的领域
政策制定 - HAS_PATTERN -> 研究到执行
政策制定 - HAS_DURATION -> 一到两年
俞敏洪 - HAS_CHARACTERISTIC -> 既不做怨妇状，又不消极避世，反而顺应时势，断尾求存
俞敏洪 - HAS_GOAL -> 帮助更多的弱势群体
俞敏洪 - HAS_CHARACTERISTIC -> 感恩
俞敏洪 - HAS_GOAL -> 更好地回馈时代
我国 - HAS_POPULATION_AGE_RATIO -> 65岁以上的人口已经达到13.5%
联合国 - DEFINES_AGING_THRESHOLD -> 超过7%就属于老龄化社会，达到14%就是深度老龄化
老龄化 - IS_VIEWED_AS -> 不好的事
"老龄化 - CAUSES -> 劳动力不足, 养老负担加重, 经济活力要下降"
老龄化 - IS_ESSENTIALLY -> 商业问题
老龄化 - POTENTIALLY_LEADS_TO -> 商业机会
中国 - HAS_AGING_LEVEL -> 中等偏上
发达国家 - EXPERIENCES_AFTER_AGING -> 引发一系列的经济和社会问题
日本经济 - IS_AFFECTED_BY -> 老龄化
中国 - AGEING_PROCESS -> 更快
中国 - COMPARISON_WITH -> 其他国家
中国 - COMPARISON_WITH -> 发达国家
老龄化 - CAUSES -> 劳动力供给减少
老龄化 - CAUSES -> 人口红利消失
老龄化 - IMPACTS -> 中国制造业
老龄化 - IMPACTS -> 进出口
老龄化 - CAUSES -> 消费能力下降
老龄化 - CAUSES -> 消费需求下降
老龄化 - CAUSES -> 政府财政收入减少
老龄化 - CAUSES -> 养老医疗支出增多
老龄化 - IMPACTS -> 出口
老龄化 - IMPACTS -> 消费
老龄化 - IMPACTS -> 投资
老龄化 - IS_CLASSIFIED_AS -> 万亿级金矿
老龄化 - ASSOCIATED_WITH -> 经济减速
老龄化 - ASSOCIATED_WITH -> 家庭负担增加
老龄化 - ASSOCIATED_WITH -> 个人发展机会减少
老年人 - HAS_CHARACTERISTIC -> 不再只是一穷二白
老年人 - IS_MORE -> 有钱
老年人 - COMPARISON_TO -> 中国历史上任何一个时期的老人
老年人 - HAS_WEALTH -> 房子、退休金、宅基地、养老金
中国60岁以上的高净值人群 - IS_PERCENTAGE_OF -> 老年人
高净值人群 - HAS_ASSET -> 可投资资产在1000万以上
高净值人群 - IS_STATE_OF -> 很多老人
社会现象 - IS_DESCRIBED_AS -> 大批的青年人“躺平”或者“啃老”
“啃老”现象 - REQUIRES -> 有一大批可啃的老人
老年人 - IS_ABLE_TO -> 有强的消费能力
老年人 - CREATES -> 全新的消费市场
老年人 - ADAPTS_TO -> 游山玩水、培养爱好、保健养生
建国初期 - AVERAGE_LIFESPAN -> 35岁
现在 - AVERAGE_LIFESPAN -> 超过77岁
很多城市 - AVERAGE_LIFESPAN -> 超过80岁
国家 - HAS_CHARACTERISTIC -> 医疗水平更高
国家 - HAS_CHARACTERISTIC -> 生活条件更好
60岁到70岁 - IS_CALLED -> 年轻老人
60岁到70岁 - IS_CALLED -> 活力老人
活力老人 - CAN_CONTINUE_WORKING -> 是
日本 - COMMON_OCCUPATION_FOR_ELDERLY -> 服务业
日本 - ELDERLY_ATTITUDE -> 积极
活力老人 - PROVIDES_SOLUTION_FOR -> 老龄化问题
老年产品 - CANNOT_BE -> 随便应付
老年人 - 需求 -> 更高、更优质的服务
中国老年人 - 特征 -> 有钱有闲有健康，有精神追求
中国老年人 - 不再 -> 老龄化陷阱
中国老年人 - 变成 -> 消费金矿
养老护理行业 - 关联 -> 养老生活
养老护理行业 - 市场需求 -> 老年人
与养老相关的地产、保险等行业 - 目标市场 -> 养老护理行业
“银发经济” - 起源 -> 中国老年人特征的变化
上海 - HELPED_CREATE -> 市场化养老平台
市场化养老平台 - SERVICE_MODE -> 高品质养老社区服务模式
市场化养老平台 - IS_NOW -> 行业龙头
老年人日常专用产品 - CHARACTERIZED_BY -> 小、散、乱
老年人日常专用产品 - NEEDS_DEVELOPMENT -> 完善、科学、人性化的产品
老年人运动鞋品牌 - STATUS -> 全球行业龙头
老年人运动鞋品牌 - ANNUAL_SALES -> 三四十亿
老年代步车行业 - GROWTH -> 未知
老年代步车行业 - ANNUAL_SALES_VOLUME -> 超过200万辆
老年代步车行业 - TOTAL_STOCK -> 大概有1000万辆
医疗保健 - MARKET_STATE -> 良莠不齐
中国 - SUPER_GOLDMINE -> 老龄化
老龄化 - PRODUCT_OF_DEVELOPMENT -> 工业化社会
王志纲 - MENTIONED_IN -> 第六讲|家风胜万贯：为什么要关注民营企业二代传承问题？
民营企业 - HAS_ISSUE -> 二代传承问题
二代传承问题 - EXAMPLE_OF -> 重庆力帆
二代传承问题 - EXAMPLE_OF -> 双汇父子大战
传承 - INCLUDES -> 财富传承
传承 - INCLUDES -> 企业传承
传承 - INCLUDES -> 家风传承
精工企业 - HAS_HISTORY -> 一百多年
爷爷 - IS_FOUNDER_OF -> 这家企业
父亲 - IS_SECOND_GENERATION_OF -> 这家企业
儿子 - IS_THIRD_GENERATION_OF -> 这家企业
这家企业 - HAS_PRODUCT -> 一只蝴蝶
这家企业 - HAS_PRODUCT -> 一只蜜蜂
这家企业 - HAS_PRODUCT -> 一只蚂蚁
这家企业的产品 - IS_CHARACTERIZED_BY -> 更小、更精密
儿子 - GRADUATED_FROM -> 东京大学
儿子 - IS_RELATED_TO -> 他
工匠精神的传承 - IS_TYPE_OF -> 传承
企业可持续经营能力的传承 - IS_TYPE_OF -> 传承
二代传承 - INCLUDES -> 家风传承
企业家 - IS_ROLE_IN -> 企业
二代传承 - AFFECTS -> 企业生死存亡
中国企业家 - PREFER_TO -> 血缘至亲
西方企业 - PREFER_LEADER -> 能者
二代传承 - IS_ISSUE_OF -> 民营企业
二代传承 - AFFECTS -> 民营经济持续繁荣
改革开放 - CREATED -> 有产阶层
全国民营企业 - ENTER_CRITICAL_PERIOD -> 交接班
民营企业 - HAVE_PROBLEM -> 传承问题
传承 - EQUAL_TO -> 财富的物质传承
一些企业家 - WANT -> 子女接班
子女 - NOT_WANT -> 接班
中国民企二代 - WILLING_TO_TAKEOVER -> 18%
二代 - REASON_FOR_NOT_TAKING_OVER -> 境遇不同
一代 - REASON_FOR_STARTING_BUSINESS -> 谋生
二代 - LACK_OF_PRESSURE -> 谋生
二代 - ABILITY_DIFFERENT -> 一代企业家
一代企业家 - AGE_RANGE -> 八九十
创一代 - HAS_OCCUPATION -> 企业家
创一代 - DOES_BUSINESS_IN -> 传统制造业
传统制造业 - INCLUDES -> 螺丝帽
传统制造业 - INCLUDES -> 外贸服装
传统制造业 - INCLUDES -> 圣诞玩具
中国 - HAS_INDUSTRY -> 新兴产业
新兴产业 - INCLUDES -> 生物医药
新兴产业 - INCLUDES -> 新材料
新兴产业 - INCLUDES -> 大消费
新兴产业 - INCLUDES -> 移动互联网
民企二代 - PREFERS -> 新领域
二代 - RELATED_TO -> 创一代
民营企业家们 - NEED_TO_SOLVE -> 传承观念的问题
财富 - CAN_BE_INHERITED -> 家族企业
权力和影响力 - CANNOT_BE_INHERITED -> 家族企业
所有权 - CAN_BE_INHERITED -> 家族企业
经营权 - SHOULD_BE_APPOINTED_BASED_ON_MERIT -> 职业经理人
家风 - IS_MORE_IMPORTANT_THAN -> 财富
家族传承的灵魂 - IS_NOT -> 财富
家族传承的灵魂 - IS -> 家风
家风 - CAN_BE_UNDERSTOOD_AS -> 家族文化
家风 - IS_NOT -> 家规、家教
家风 - IS -> 一种生生不息的精神
家风 - CAN_BE -> 对学问的追求
家风 - CAN_BE -> 对勤劳奋斗精神的推崇
家风 - CAN_BE -> 善良淳朴这些美德
家风 - CAN_BE -> 家国情怀的格局
良好的家风 - IS_BETTER_THAN -> 万贯家产
英雄辈出 - IS_MORE_RESPECTED_THAN -> 富贵满门
家风 - IS -> 家族真正引以为傲、基业长青的法宝
精神的传承 - POSSIBLY_CONTINUES -> 家族的荣耀
林则徐 - IS_KNOWN_FOR -> 一副传颂甚广的对联
林家 - EXISTS_SINCE -> 晚清
林家 - PRODUCES -> 国家栋梁
林家 - HAS_OCCUPATION -> 外交家
林家 - HAS_OCCUPATION -> 政治人物
林家 - HAS_CHARACTERISTIC -> 家风、家学、文脉的传承
家风、家学、文脉的传承 - IS_MORE_POWERFUL_THAN -> 只传承财富
企业家子女 - PARENTS_ARE -> 成功企业家
企业家子女 - HAS_WEALTH -> 上百亿甚至上千亿的财富
企业家子女 - IS_ACTIVE_IN -> 慈善行业
慈善行业 - REQUIRES -> 专业精神
慈善行业 - REQUIRES -> 专业知识
企业家子女 - HAS_INFLUENCE_FROM -> 家庭教育观念
企业家子女 - LEADS -> 社会其他人
企业家子女 - USES_WEALTH_FOR -> 最需要的地方
王志纲 - ASKED_QUESTION -> 你最想传给孩子什么样的家风呢？
共同富裕 - DEFINED_AS -> 全国人民要共同富裕，不能两级分化
共同富裕 - PART_OF -> 国家发展目标
第三次分配 - EXPLAINED_AS -> 鼓励多做公益慈善
共同富裕 - AFFECTS -> 财富分配
共同富裕 - AFFECTS -> 赚钱方式
全国人民 - TARGET_OF -> 共同富裕
共同富裕 - REQUIRES -> 共同奋斗
共同富裕 - IMPACTS -> 财富人群
共同富裕 - INCLUDES -> 允许一部分人先富起来
共同富裕 - INCLUDES -> 先富带后富
共同富裕 - INCLUDES -> 帮后富
共同富裕 - EXCLUDES -> 杀富济贫
第三次分配 - BASED_ON -> 自愿
第三次分配 - IMPACTS -> 企业经营
共同富裕 - IMPACTS -> 财富创造方式
第一次分配 - PURPOSE -> 追求效率，激发人追逐财富的本性
第一次分配 - TRIGGERED_BY -> 改革开放
第二次分配 - PURPOSE -> 强调公平
第二次分配 - METHOD -> 税收、转移支付
第二次分配 - EXAMPLES -> 社保体系、脱贫攻坚战
第三次分配 - PURPOSE -> 鼓励人们去做公益慈善，帮助那些需要帮助的人
第三次分配 - REQUIRES -> 企业家精神
企业家精神 - DEFINITION -> 企业经营者要做好、做大、做强企业为社会提供更好的产品、更好的服务，创造更多就业，并且主动承担起更大的社会责任，去做公益，做慈善
"德鲁克 - QUOTED_AS -> ""行善赚钱"""
企业家 - SHOULD_PURSUE -> 利润之上的东西
企业家 - SHOULD_HAVE -> “活着就要改变世界”的雄心壮
企业家精神 - CAN_INFLUENCE -> 企业文化
企业家精神 - CAN_INFLUENCE -> 企业基业长青
企业家 - SHOULD_REEXAMINE -> 第三次分配
企业家 - SHOULD_HAVE -> 足够高的目标和追求
企业 - SHOULD_HAVE -> 社会责任
企业 - SHOULD_CREATE -> 更大社会价值
这样的目标和追求 - WILL_INFLUENCE -> 企业的经营策略
共同富裕 - WILL_CHANGE -> 财富创造方式
共同富裕 - AIMS_TO -> 缩小贫富差距
缩小贫富差距 - INCLUDES -> 让低收入变成更多中等收入
缩小贫富差距 - INCLUDES -> 对高收入进行调节
对高收入进行调节 - IS_AN_EXAMPLE_OF -> 房地产税
对高收入进行调节 - IS_AN_EXAMPLE_OF -> 遗产税
房地产税 - IS_PART_OF -> 第二次分配
遗产税 - IS_PART_OF -> 第二次分配
第二次分配 - INVOLVES -> 政府
第二次分配 - EXAMPLES_INCLUDE -> 社保
第二次分配 - EXAMPLES_INCLUDE -> 转移支付
财富人群 - SHOULD_FOCUS_ON -> 公平原则赚钱的路
财富人群 - SHOULD_AVOID -> 特权、关系、投机
灰色地带 - POSSIBLY_LEADS_TO -> 被取缔
之前 - EMPHASIZED -> 效率优先
歪路 - LEADS_TO -> 赚大钱
一些人 - ACTION -> 学'坏'
一些人 - RELIES_ON -> 潜规则
有的人 - ACTION -> 走正道
中国经济 - HAS_PHASE -> 上半场、下半场
中国经济 - DURATION_OF_PHASE -> 四十多年
改革开放 - HAS_ACHIEVEMENT -> 市场竞争机制
市场竞争机制 - BOOSTS -> 人的创造性
经济发展的下半场 - CHARACTERISTIC -> 公平的地位会更凸显
“野蛮生长” - BECOMES_DIFFICULT -> 经济发展的下半场
“翻跟斗”、高杠杆、短平快的玩法 - CANNOT_WORK -> 经济发展的下半场
歪门邪道，讲故事、编概念、上市骗钱的玩法 - SHOULD_BE_DISCARDED -> 经济发展的下半场
“纳斯达克”、“华尔街规则” - NO_LONGER_RELEVANT -> 经济发展的下半场
资本时代 - CHARACTERIZED_BY -> 打着“全民共享”，等达到一定规模就割韭菜
资本时代 - NEGATIVE_EFFECT -> 不利于促进公平，不利于共同富裕，损害了大多数人的利益
未来 - CHARACTERIZED_BY -> 赚不义之财的空间越来越小，唯利是图、不顾公平的路走不通
未来 - FAVORS -> 好人赚钱
未来 - REQUIRES -> 硬本事
硬本事 - DEFINED_AS -> 专业、精细、特色、新颖
硬本事 - EXAMPLE -> 专精特新企业
共同富裕 - APPROACH -> 先富带后富
共同富裕 - GOAL -> 橄榄型社会
橄榄型社会 - CHARACTERIZED_BY -> 大量的中产阶级
新中产阶级 - EXAMPLES -> 农民、工人
中产阶级 - CREATED_BY -> 第三次分配
中产阶级 - CREATED_BY -> 政府的转移支付
个体力量 - IS_IMPORTANT_FOR -> 共同富裕
个体经济 - CREATED_BY -> 互联网
个体经济 - CREATED_BY -> 电商
个体经济 - CREATED_BY -> 外卖
个体经济 - CREATED_BY -> 快递
个体经济 - CREATED_BY -> 网约车
个体经济 - CREATED_BY -> 直播
个体经济 - CREATED_BY -> 短视频
网状社会 - PROVIDES_OPPORTUNITY_FOR -> 个体
内生动力 - NECESSARY_FOR -> 共同富裕
赚钱正道 - FOUND_BY -> 个体
王志纲 - MENTIONED_IN -> 第八讲|大国博弈：为什么碳中和不只是环保问题？
碳中和 - IS_HOT_TOPIC -> 现在
中国人民银行行长 - HAS_HOLDER -> 易
中国 - NEED_FUNDING_FOR -> 碳达峰、碳中和
中国 - FUNDING_SCALE_FOR -> 百万亿级别
中国 - HAS_GDP -> 100万亿元
碳中和 - AFFECTS -> 很多产业
碳中和 - BRINGS -> 很多机遇
新能源汽车 - GROWTH_STATUS -> 高速增长
电池产业 - GROWTH_STATUS -> 高速增长
碳中和 - IMPACTS -> 大国博弈
碳中和 - IS_NOT_JUST -> 环保议题
碳中和 - IS_NOT_JUST -> 能源替代问题
二氧化碳 - EFFECTS -> 地球升温
碳中和 - PURPOSE -> 保护环境
碳中和 - INVOLVES -> 能源变革
碳中和 - INVOLVES -> 产业变革
化石能源 - REPLACEMENT_BY -> 清洁能源
碳中和 - CORE_ISSUE -> 国际竞争问题
碳中和 - IMPACTS_ON -> 贸易竞争
发达国家 - CREATES_TRADE_BARRIER -> 碳排放
碳排放 - LEVIES_TAX_ON -> 发展中国家
中国 - HAS_CHARACTERISTIC -> 世界工厂
中国 - EXPORT_PRODUCT_TYPE -> 资源密集型、劳动密集型产品
资源密集型、劳动密集型产品 - REQUIRES -> 高耗能
高耗能 - RESULT_IN -> 高碳排放
降低碳排放 - REQUIRES -> 升级工艺，使用清洁能源
升级工艺，使用清洁能源 - RESULT_IN -> 成本上升
欧盟 - ESTABLISHED_CARBON_MARKET -> 2005年
欧盟 - REQUIRES_CARBON_EMISSIONS_LIMIT -> 纳入的行业
英国 - RELEASED_FIRST_CARBON_NEUTRALITY_STANDARD -> 全球第一份碳中和国际标准
欧盟 - LEADS_LOW_CARBON_ECONOMY_INITIATIVES -> 低碳经济的玩法
欧盟 - INTRODUCED -> “碳标签”制度
“碳标签”制度 - INDICATES -> 产品生产过程产生的碳排放量
欧盟 - AIMS_TO -> 引导消费者不要选择高碳产品
欧盟 - AIMS_TO -> 掌握游戏规则
碳中和 - AIMS_TO -> 使中国从规则的被动接受者变成制定者
碳中和 - ENABLES -> 中国产业更低碳
碳中和 - ENABLES -> 中国在国际竞争中变被动为主动
碳中和 - HELPS -> 中国和欧盟搞好关系
中国 - SET_GOAL -> 2030年碳达峰，2060碳中和
中国 - PROPOSES -> 碳中和
美国 - RETURNS_TO -> 《巴黎协定》
《巴黎协定》 - AIMS_FOR -> 碳中和
碳中和 - INFLUENCES -> 世界强国之间的关系
碳中和 - CONSIDERED_AS -> 全球竞争的赛道
5G - CANDIDATE_FOR -> 引领下一次技术革命
